('https://dosya.org/6üP', '\t', '0B9EEF72-6A2F-49E0-B269-70E67F329543.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/Baü', '\t', 'VID-l4eqzf3t.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Rt', '\t', 'oyun_portal.nbs - Dosya Yükle, Dosya Upload')
('https://dosya.org/6pY', '\t', 'Screenshot_20220417-123305.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/8nş', '\t', '2_5373355973966567687.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3SY', '\t', 'taklitçi.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3VD', '\t', 'DSC_0310.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6C4', '\t', 'game.sii - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Ue', '\t', 'settings.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/3ST', '\t', 'merrsend.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ga', '\t', 'download.ico - Dosya Yükle, Dosya Upload')
('https://dosya.org/8öZ', '\t', 'ready.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/6PL', '\t', 'fabricDynamicRegistry.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/3üı', '\t', '1M COMBOLIST YAHOO NEW BY LORD ALI.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Kı', '\t', 'seauplein_couleur.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6dö', '\t', 'IMG_3611.MOV - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Rd', '\t', 'bg-eeeeeee.m3u - Dosya Yükle, Dosya Upload')
('https://dosya.org/6U7', '\t', 'R20210518-063018.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/8mT', '\t', 'contents-demo.xml - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Vk', '\t', 'DSC_0375.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3S8', '\t', 'IMG-20220702-WA0001.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6pM', '\t', 'raids.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/69ş', '\t', 'azrail - Kopya (2).jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ıh', '\t', 'tree1.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/68y', '\t', 'gate.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/3V1', '\t', 'DSC_0299.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6tv', '\t', 'tuncay cetin 2.pdf - Dosya Yükle, Dosya Upload')
('https://dosya.org/63c', '\t', 'Filim izle.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/5cu', '\t', 'Yeni Microsoft Word Belgesi.docx - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Vu', '\t', 'preview.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ua', '\t', 'R20210518-083022.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/3EJ', '\t', 'Ac2018.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/3SB', '\t', 'win 10 crack.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/8pC', '\t', 'underwater.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6IF', '\t', 'lod_veg.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/95ü', '\t', '13184CD4-20FB-4881-A856-1A8B41118673.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/byü', '\t', 'efrahdesignP7AR-beyaz.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/8td', '\t', 'gta_potplantsx.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Fş', '\t', 'IMG_3298.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6rb', '\t', 'bypasser.dll.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Vf', '\t', 'wphesap.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/Bad', '\t', 'New WinRAR ZIP arşivi.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/3y6', '\t', 'Recovery.dll - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Ur', '\t', 'D3D5FFF7-51D0-469C-B1A4-7A5F8D8F0EE8.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ms', '\t', 'efrahdesignP7M-beyaz.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/Bbd', '\t', 'Language.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/65f', '\t', '2022-07-01-1.log.gz - Dosya Yükle, Dosya Upload')
('https://dosya.org/3ts', '\t', 'r.-1.-1.mca - Dosya Yükle, Dosya Upload')
('https://dosya.org/68S', '\t', 'build.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/6JE', '\t', 'anjiyolar.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6PG', '\t', 'Macros.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/92E', '\t', 'kanal.m3u8 - Dosya Yükle, Dosya Upload')
('https://dosya.org/91g', '\t', '12k tunnelbear account @MaxMiraConfigs.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3üy', '\t', 'steam.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/8nF', '\t', 'game.sii - Dosya Yükle, Dosya Upload')
('https://dosya.org/3t2', '\t', 'Openbullet 1.4.4 Anomaly Modded Version 2.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/6en', '\t', 'stonebrick_cracked.json - Dosya Yükle, Dosya Upload')
('https://dosya.org/6lL', '\t', 'Keemstar Screams Big Enough.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/8öB', '\t', 'IMG_20220720_155233.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/94h', '\t', 'maxlogo.gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/8sF', '\t', 'IMG-20220602-WA0001.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/67t', '\t', '06.05.2022 Diyarbakır - Çeşme.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/byA', '\t', 'Sound Effect - Are You Winning Son.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6I2', '\t', 'gta_proc_grassland.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Zl', '\t', 'vehicles.json - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Lm', '\t', 'madcon-beggin.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3tm', '\t', 'session.lock - Dosya Yükle, Dosya Upload')
('https://dosya.org/6f0', '\t', 'index.html - Dosya Yükle, Dosya Upload')
('https://dosya.org/6r3', '\t', '_DSF8472.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6hJ', '\t', 'IMG-20220602-WA0004.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Ns', '\t', 'pp.gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/Byb', '\t', 'Sound Effect - Aşkım Aşkım Başlıycam Aşkınıza (Müge Anlı).mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6rO', '\t', 'IMG_3664.MOV - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Uş', '\t', 'D787789C-AB5B-4A9F-95CA-A6C003479CC8.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/8ş9', '\t', 'IMG-20220508-WA0002.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ey', '\t', 'Car Parking Master (Basic Version) v0.1 (1).apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/8o6', '\t', 'VID_20220720_160039.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Cı', '\t', 'a_CATUSSE_Package_VisualOptimisation_NG.rpf - Dosya Yükle, Dosya Upload')
('https://dosya.org/6HR', '\t', 'IMG-20220602-WA0015.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/5Ob', '\t', 'sa.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/8S9', '\t', 'IMG-20220508-WA0002.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ja', '\t', 'VID_20180805_120607.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6G1', '\t', 'setup.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/65y', '\t', '012_Porting_Projects_VVS11_en.pdf - Dosya Yükle, Dosya Upload')
('https://dosya.org/6nt', '\t', '1.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/64F', '\t', 'YemekSepeti.anom - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Oü', '\t', 'Language.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Rb', '\t', 'bypasser.dll.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/95u', '\t', '13184CD4-20FB-4881-A856-1A8B41118673.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/95S', '\t', '90317540-FD58-41C7-BAD6-2A3F3B7EC262.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Zy', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3sn', '\t', 'character.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/6bı', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/97h', '\t', 'chapter 2.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/3u4', '\t', '5BE680BA-74FB-4689-8A8F-BF70E41E1F1B.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3şp', '\t', 'desktop.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/97E', '\t', 'IMG_1426.MOV - Dosya Yükle, Dosya Upload')
('https://dosya.org/6gU', '\t', 'app-release.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/3YK', '\t', 'samndbsamndgwhjdg23uy45wgdvdqywt487234tahsvabvduy23t46823teysdjvdjsgd82348723hjsgdhjsagcuy23t48723tgsd.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/3uI', '\t', '1M COMBOLIST YAHOO NEW BY LORD ALI.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/8V3', '\t', '8_live_dogancantali_export.tar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6pö', '\t', 'raids_end.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/6BY', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6pU', '\t', 'r.-1.0.mca - Dosya Yükle, Dosya Upload')
('https://dosya.org/90s', '\t', 'zaferyilmazsahin.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/6BH', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/8nY', '\t', 'IMG_20220720_160405.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/62V', '\t', 'Vice City REL by fjorgyn.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/8sy', '\t', 'bistro_plants.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/6AH', '\t', 'dramatic film music, exciting   sound effect #38   YouTube.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6b5', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6OZ', '\t', 'DefaultProfile.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/6cp', '\t', 'qEblfee.dll.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ub', '\t', 'R20210518-093023.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/6AY', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3v2', '\t', 'DSC_0300.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6vU', '\t', 'preview.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6lC', '\t', 'elini-indir-hareket-yapma-sonmez-reyiz-ses-efekti-hd.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6pP', '\t', 'icon.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/8N6', '\t', 'controls.sii - Dosya Yükle, Dosya Upload')
('https://dosya.org/6gY', '\t', 'proglamlama1.pdf - Dosya Yükle, Dosya Upload')
('https://dosya.org/3uO', '\t', 'Twitter_Full_Capture_????????????????????_????????????????????.svb - Dosya Yükle, Dosya Upload')
('https://dosya.org/8mt', '\t', 'contents-demo.xml - Dosya Yükle, Dosya Upload')
('https://dosya.org/3v9', '\t', 'DSC_0307.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Mş', '\t', 'open PNG.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Kg', '\t', 'seau2.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/8z2', '\t', 'IMG-l4eqpd7j.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/8şE', '\t', 'IMG-20220602-WA0003.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/96B', '\t', '9545A888-F6B6-4046-9977-A30D53C872F7.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6iV', '\t', 'redline arsiv.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/96E', '\t', 'FA4E68AF-2845-424C-BA5A-D707892E2757.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3şp', '\t', 'desktop.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/6B5', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Rp', '\t', '228344A4-A0CF-4DAD-9EDC-CEADFD782222.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Op', '\t', 'Language.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Bö', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6nH', '\t', 'boom gif.gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Zj', '\t', 'weapon.lua - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Mv', '\t', 'base.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/67S', '\t', '26.03.2022 (1) İzmir.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Ps', '\t', 'drive simulator demo_2.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/bZg', '\t', 'The Last Supper (2020).mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/64G', '\t', 'YemekSepeti.anom - Dosya Yükle, Dosya Upload')
('https://dosya.org/6sT', '\t', 'cart.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3YA', '\t', 'SendMemory.dll - Dosya Yükle, Dosya Upload')
('https://dosya.org/91g', '\t', '12k tunnelbear account @MaxMiraConfigs.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/97c', '\t', 'Scanport.pm - Dosya Yükle, Dosya Upload')
('https://dosya.org/6nı', '\t', 'discord profil foto.gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Ty', '\t', 'Village.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/3yO', '\t', '20Lira vereyim siktir git pezevenk....mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6HM', '\t', 'IMG-20220602-WA0003.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Ny', '\t', 'IMG_20220720_160405.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6SZ', '\t', 'Snapchat-1988006765.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Tg', '\t', 'gta_proc_bigbush.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/95f', '\t', 'R20210518-103025.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Zj', '\t', 'IMG_3422.MOV - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Ze', '\t', 'demo.lua - Dosya Yükle, Dosya Upload')
('https://dosya.org/8PD', '\t', 'world0.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Bl', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6rv', '\t', 'json.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/8P5', '\t', 'Untitled (52).txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6KO', '\t', 'bgitem.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Dt', '\t', 'mapEditorScriptingExtension_c.lua - Dosya Yükle, Dosya Upload')
('https://dosya.org/6VK', '\t', 'VID_20220827_155119.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/95A', '\t', 'R20210518-053016.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/6LZ', '\t', 'Sound Effect - Ara Geçiş Sahne (Keloğlan).mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6nj', '\t', 'face gif.gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/6öb', '\t', 'auth.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/BYF', '\t', 'client.lua - Dosya Yükle, Dosya Upload')
('https://dosya.org/6fş', '\t', 'IMG_3298.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/BAC', '\t', 'skin rar.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Fg', '\t', 'Filim izle  M3U LİSTLERİ.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/3zö', '\t', 'Listening part 1.pdf - Dosya Yükle, Dosya Upload')
('https://dosya.org/6hR', '\t', 'IMG-20220602-WA0015.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6o4', '\t', 'VID-l4eqzf3t.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3şL', '\t', 'config.ini - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ey', '\t', 'Car Parking Master (Basic Version) v0.1 (1).apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/6eı', '\t', 'quartz_ore.json - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Ve', '\t', 'wphesap.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/bzy', '\t', '3315707_oc7e8.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3yn', '\t', 'mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Vd', '\t', 'abc (online-video-cutter.com) (6) (1).mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3TO', '\t', 'Village.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/8v5', '\t', 'proj-83038_1off3243@cloudmng.com.rdp - Dosya Yükle, Dosya Upload')
('https://dosya.org/3şU', '\t', 'msvcp100d.dll - Dosya Yükle, Dosya Upload')
('https://dosya.org/8MV', '\t', 'base.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/3U2', '\t', 'ts3.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6uz', '\t', '638458F0-F5D8-48FF-A5DF-9E13345DCA46.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/65v', '\t', 'key.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Fv', '\t', 'IMG_3305.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6rc', '\t', 'duplicater.dll.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/BZC', '\t', 'Steam Balance Scammer.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/6sT', '\t', 'cart.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6kG', '\t', 'seau2.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6kd', '\t', 'raisin.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6L9', '\t', 'dayi-ne-diyon-amk.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6lo', '\t', 'neyi-basaramadin-amk-ses-efekti-hd.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Hy', '\t', 'IMG-20220602-WA0010.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3un', '\t', 'Openbullet 1.4.4 Anomaly Modded Version 2.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/8p7', '\t', 'netherrack.json - Dosya Yükle, Dosya Upload')
('https://dosya.org/634', '\t', 'user.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6FI', '\t', 'IMG_3286.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ve', '\t', 'wphesap.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6jt', '\t', 'AeroInstagram.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/905', '\t', 'POLOSMARTAudioControlSetup.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/6R4', '\t', '_DSF8472.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6mJ', '\t', 'efrahdesignP7IYI-mavi.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/3tu', '\t', 'r.0.-1.mca - Dosya Yükle, Dosya Upload')
('https://dosya.org/BZg', '\t', 'The Last Supper (2020).mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/69U', '\t', 'bandicam 2022-01-25 19-45-02-642.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3sM', '\t', 'academy.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/68G', '\t', 'X_VPN.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Tf', '\t', 'gta_procflowers.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/6iS', '\t', 'vgsn_nitree.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/3şB', '\t', 'win 10 crack.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/BYE', '\t', 'bankdoor.lua - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Rp', '\t', '228344A4-A0CF-4DAD-9EDC-CEADFD782222.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/8mv', '\t', 'base.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/6şR', '\t', 'tr combo arsiv public.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Mv', '\t', 'efrahdesignP7MG-kırmızı.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/BYc', '\t', 'Sound Effect - Bak Bak Ne Yazmış Gel Gel.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3tN', '\t', 'uid.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Mj', '\t', 'efrahdesignP7IYI-mavi.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/6A1', '\t', 'bruh-ses-efekti.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3U7', '\t', 'natas .rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Gu', '\t', 'app-release.apk - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Fm', '\t', 'IMG_3290.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6iM', '\t', 'tree3prc.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/3vh', '\t', 'DSC_0311.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6br', '\t', 'Passwords.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/8Ot', '\t', 'gri bej sarı modern gold altın şık modern araba takı şirket firma küçük işletme logo (1).png - Dosya Yükle, Dosya Upload')
('https://dosya.org/6VK', '\t', 'VID_20220827_155119.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3uU', '\t', '65928004_TLPFRM00_2022_30191925_1_2_1.pdf - Dosya Yükle, Dosya Upload')
('https://dosya.org/8OF', '\t', 'IMG_20220720_152506.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/BAf', '\t', 'ayardwjg.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/6i7', '\t', 'gta_tree_boak.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Lm', '\t', 'madcon-beggin.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/8şG', '\t', 'IMG-20220508-WA0009.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ıS', '\t', 'vgsn_nitree.txd - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Ti', '\t', 'iLuck.rar - Dosya Yükle, Dosya Upload')
('https://dosya.org/8z5', '\t', 'zehra.kal_-20220617-0007.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6UC', '\t', 'R20210518-103025.WAV - Dosya Yükle, Dosya Upload')
('https://dosya.org/69h', '\t', 'Extra.dll - Dosya Yükle, Dosya Upload')
('https://dosya.org/3üö', '\t', 'Twitter_Full_Capture_????????????????????_????????????????????.svb - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Tö', '\t', 'Coke Agreement.docx - Dosya Yükle, Dosya Upload')
('https://dosya.org/6mA', '\t', 'efrahdesignP7CR-kırmızı.tga - Dosya Yükle, Dosya Upload')
('https://dosya.org/6R2', '\t', '_DSF8474.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3ü5', '\t', 'File Password - Dosya Yükle, Dosya Upload')
('https://dosya.org/6ul', '\t', 'EpicFightMod-16.5.13.jar - Dosya Yükle, Dosya Upload')
('https://dosya.org/3tS', '\t', 'r.-1.-1.mca - Dosya Yükle, Dosya Upload')
('https://dosya.org/bAZ', '\t', 'bitmissinbezehra0-20220613-0002.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6OH', '\t', 'bee.wav - Dosya Yükle, Dosya Upload')
('https://dosya.org/6kL', '\t', 'vinblanc.png - Dosya Yükle, Dosya Upload')
('https://dosya.org/bzs', '\t', 'asdasdasd.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3T2', '\t', 'Openbullet 1.4.4 Anomaly Modded Version 2.zip - Dosya Yükle, Dosya Upload')
('https://dosya.org/6DC', '\t', 'GDLL.dll - Dosya Yükle, Dosya Upload')
('https://dosya.org/6Jm', '\t', 'img (1) (3).gif - Dosya Yükle, Dosya Upload')
('https://dosya.org/6fZ', '\t', 'IMG_3314.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/8V5', '\t', 'proj-83038_1off3243@cloudmng.com.rdp - Dosya Yükle, Dosya Upload')
('https://dosya.org/36y', '\t', 'tillicollapse.psd - Dosya Yükle, Dosya Upload')
('https://dosya.org/3üY', '\t', 'steam.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/3T1', '\t', '310K.txt - Dosya Yükle, Dosya Upload')
('https://dosya.org/95u', '\t', '13184CD4-20FB-4881-A856-1A8B41118673.jpeg - Dosya Yükle, Dosya Upload')
('https://dosya.org/6vo', '\t', '1661611935263klvijcjb_D - Dosya Yükle, Dosya Upload')
('https://dosya.org/3vt', '\t', 'DSC_0318.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6lA', '\t', 'don-omar-ft-tego-calderon-bandolero.mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3Sr', '\t', 'mBotLoader.exe - Dosya Yükle, Dosya Upload')
('https://dosya.org/6eü', '\t', 'Mehmet Büşra Omay - napardim bilmem 2022-07-23 02_07 (1) - Dosya Yükle, Dosya Upload')
('https://dosya.org/3YN', '\t', 'mp3 - Dosya Yükle, Dosya Upload')
('https://dosya.org/3sO', '\t', 'storage.dat - Dosya Yükle, Dosya Upload')
('https://dosya.org/6nö', '\t', 'insta foto 1.jpg - Dosya Yükle, Dosya Upload')
('https://dosya.org/3T5', '\t', 'TWITTER BY M7 JOKER.anom - Dosya Yükle, Dosya Upload')
('https://dosya.org/3V5', '\t', 'DSC_0303.JPG - Dosya Yükle, Dosya Upload')
('https://dosya.org/6vK', '\t', 'VID_20220827_155119.mp4 - Dosya Yükle, Dosya Upload')
('https://dosya.org/6fH', '\t', 'IMG_3285.JPG - Dosya Yükle, Dosya Upload')
